enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser
1041,42.0,174.0,17.0,54.0,47.0,5.0,1.0,179.0,161.0
1044,8.0,32.0,62.0,2.0,5.0,7.0,0.0,38.0,78.0
1050,44.0,124.0,67.0,7.0,5.0,5.0,3.0,172.0,83.0
1052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1058,10.0,63.0,20.0,1.0,2.0,0.0,4.0,84.0,16.0
1072,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1073,5.0,12.0,0.0,9.0,6.0,0.0,0.0,17.0,15.0
1074,10.0,69.0,10.0,54.0,30.0,2.0,2.0,82.0,95.0
1075,13.0,35.0,10.0,22.0,11.0,0.0,0.0,49.0,42.0
1077,87.0,311.0,93.0,16.0,4.0,5.0,2.0,331.0,187.0
1078,52.0,110.0,59.0,73.0,33.0,9.0,8.0,163.0,181.0
1080,21.0,142.0,23.0,75.0,31.0,0.0,0.0,157.0,135.0
1082,8.0,32.0,21.0,3.0,0.0,0.0,0.0,40.0,24.0
1084,18.0,49.0,20.0,42.0,21.0,9.0,0.0,73.0,86.0
1085,34.0,124.0,49.0,66.0,23.0,1.0,2.0,162.0,137.0
1086,31.0,70.0,13.0,42.0,19.0,3.0,2.0,109.0,71.0
1090,14.0,120.0,141.0,40.0,22.0,4.0,0.0,87.0,254.0
1091,21.0,91.0,10.0,60.0,34.0,0.0,0.0,108.0,108.0
1095,31.0,83.0,29.0,60.0,39.0,8.0,1.0,125.0,126.0
1098,16.0,96.0,16.0,18.0,12.0,33.0,1.0,150.0,42.0
1101,56.0,152.0,74.0,34.0,4.0,10.0,2.0,205.0,127.0
1112,41.0,105.0,25.0,5.0,2.0,5.0,7.0,161.0,29.0
1116,83.0,285.0,53.0,183.0,66.0,121.0,7.0,451.0,347.0
1124,7.0,45.0,29.0,38.0,16.0,0.0,0.0,55.0,80.0
1126,4.0,13.0,0.0,11.0,7.0,0.0,1.0,18.0,18.0
1128,33.0,261.0,11.0,131.0,83.0,4.0,2.0,292.0,233.0
1129,5.0,26.0,26.0,23.0,17.0,0.0,0.0,34.0,63.0
1131,23.0,46.0,18.0,29.0,0.0,16.0,1.0,88.0,45.0
1134,24.0,81.0,26.0,29.0,23.0,6.0,0.0,77.0,112.0
1135,5.0,62.0,0.0,25.0,16.0,0.0,0.0,67.0,41.0
1136,1.0,7.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0
1137,29.0,165.0,70.0,92.0,46.0,6.0,4.0,183.0,229.0
1139,50.0,57.0,36.0,39.0,18.0,42.0,15.0,169.0,88.0
1141,28.0,66.0,10.0,54.0,24.0,1.0,1.0,98.0,86.0
1143,16.0,41.0,20.0,2.0,0.0,0.0,0.0,47.0,32.0
1144,22.0,140.0,58.0,95.0,49.0,2.0,2.0,146.0,222.0
1147,34.0,224.0,208.0,86.0,54.0,97.0,1.0,279.0,425.0
1150,63.0,179.0,48.0,127.0,63.0,118.0,8.0,347.0,259.0
1153,2.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
1154,30.0,52.0,20.0,34.0,10.0,19.0,2.0,108.0,59.0
1162,15.0,25.0,0.0,1.0,1.0,0.0,1.0,41.0,2.0
1163,61.0,111.0,0.0,21.0,15.0,29.0,1.0,190.0,48.0
1164,3.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
1167,17.0,121.0,45.0,84.0,53.0,4.0,1.0,130.0,195.0
1168,6.0,21.0,1.0,14.0,8.0,3.0,0.0,28.0,25.0
1169,31.0,111.0,66.0,64.0,31.0,0.0,0.0,128.0,175.0
1170,21.0,103.0,30.0,78.0,44.0,7.0,0.0,120.0,163.0
1172,7.0,64.0,22.0,33.0,17.0,32.0,0.0,109.0,66.0
1174,35.0,85.0,6.0,12.0,10.0,2.0,0.0,122.0,28.0
1176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1181,4.0,20.0,0.0,2.0,0.0,5.0,0.0,28.0,3.0
1182,97.0,203.0,49.0,113.0,9.0,395.0,1.0,696.0,171.0
1183,29.0,99.0,21.0,65.0,32.0,26.0,17.0,174.0,115.0
1187,11.0,25.0,2.0,21.0,13.0,0.0,1.0,38.0,35.0
1190,20.0,24.0,12.0,7.0,0.0,1.0,1.0,46.0,19.0
1192,23.0,112.0,15.0,32.0,14.0,2.0,0.0,139.0,59.0
1195,26.0,39.0,23.0,27.0,17.0,4.0,0.0,72.0,64.0
1196,38.0,119.0,5.0,60.0,20.0,13.0,0.0,159.0,96.0
1199,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1203,20.0,75.0,35.0,18.0,6.0,0.0,0.0,86.0,68.0
1204,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1206,12.0,97.0,44.0,45.0,21.0,2.0,0.0,86.0,135.0
1212,33.0,117.0,50.0,9.0,4.0,33.0,1.0,167.0,80.0
1213,9.0,20.0,10.0,16.0,1.0,0.0,0.0,31.0,25.0
1222,8.0,16.0,0.0,2.0,2.0,0.0,0.0,24.0,4.0
1228,26.0,20.0,10.0,10.0,1.0,2.0,1.0,46.0,24.0
1230,25.0,84.0,23.0,49.0,29.0,8.0,1.0,120.0,99.0
1240,6.0,25.0,4.0,2.0,1.0,0.0,0.0,31.0,7.0
1241,13.0,38.0,14.0,18.0,5.0,0.0,0.0,53.0,35.0
1244,4.0,8.0,0.0,6.0,4.0,0.0,0.0,12.0,10.0
1248,17.0,111.0,43.0,68.0,32.0,1.0,0.0,106.0,166.0
1250,12.0,22.0,1.0,2.0,2.0,44.0,1.0,79.0,5.0
1252,47.0,376.0,179.0,93.0,60.0,98.0,0.0,427.0,426.0
1253,21.0,82.0,1.0,10.0,10.0,1.0,0.0,104.0,21.0
1257,25.0,67.0,31.0,10.0,9.0,0.0,0.0,99.0,43.0
1258,2.0,99.0,65.0,4.0,4.0,0.0,0.0,87.0,87.0
1260,51.0,467.0,146.0,138.0,78.0,89.0,7.0,466.0,510.0
1263,38.0,69.0,22.0,52.0,41.0,31.0,2.0,146.0,109.0
1264,110.0,163.0,78.0,10.0,8.0,5.0,2.0,260.0,116.0
1271,2.0,6.0,0.0,5.0,1.0,0.0,0.0,8.0,6.0
1273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1274,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1280,12.0,52.0,3.0,32.0,15.0,0.0,0.0,59.0,55.0
1281,47.0,137.0,31.0,73.0,36.0,62.0,3.0,253.0,136.0
1283,7.0,9.0,0.0,1.0,1.0,1.0,1.0,18.0,2.0
1285,6.0,78.0,19.0,44.0,18.0,0.0,0.0,88.0,77.0
1287,65.0,162.0,68.0,53.0,1.0,45.0,3.0,266.0,131.0
1289,43.0,331.0,234.0,120.0,108.0,115.0,1.0,409.0,543.0
1290,36.0,92.0,9.0,74.0,26.0,1.0,0.0,131.0,107.0
1292,47.0,165.0,59.0,5.0,7.0,25.0,4.0,216.0,96.0
1295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1296,11.0,37.0,9.0,1.0,0.0,4.0,1.0,53.0,10.0
1309,63.0,305.0,44.0,63.0,15.0,64.0,4.0,370.0,188.0
1310,22.0,65.0,11.0,41.0,21.0,2.0,2.0,89.0,75.0
1311,15.0,213.0,56.0,9.0,9.0,0.0,0.0,220.0,82.0
1316,22.0,99.0,42.0,71.0,24.0,1.0,1.0,114.0,146.0
1323,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
1331,16.0,81.0,23.0,12.0,5.0,1.0,2.0,105.0,35.0
1337,15.0,92.0,21.0,12.0,11.0,43.0,1.0,140.0,55.0
1341,18.0,24.0,26.0,2.0,0.0,1.0,1.0,47.0,25.0
1342,4.0,4.0,0.0,3.0,1.0,0.0,0.0,8.0,4.0
1344,16.0,56.0,0.0,40.0,15.0,0.0,1.0,70.0,58.0
1348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1350,21.0,92.0,13.0,45.0,15.0,83.0,1.0,170.0,100.0
1351,41.0,117.0,38.0,79.0,40.0,13.0,4.0,169.0,163.0
1352,25.0,101.0,23.0,56.0,27.0,10.0,0.0,120.0,122.0
1353,27.0,72.0,12.0,26.0,19.0,0.0,4.0,103.0,57.0
1357,47.0,155.0,36.0,87.0,47.0,9.0,6.0,200.0,187.0
1363,24.0,67.0,14.0,37.0,22.0,7.0,0.0,101.0,70.0
1364,37.0,95.0,17.0,59.0,25.0,16.0,1.0,144.0,106.0
1366,16.0,51.0,8.0,41.0,33.0,8.0,4.0,82.0,79.0
1367,8.0,14.0,0.0,2.0,1.0,0.0,0.0,22.0,3.0
1371,10.0,82.0,45.0,9.0,5.0,0.0,0.0,74.0,77.0
1376,8.0,53.0,12.0,20.0,10.0,0.0,0.0,63.0,40.0
1377,58.0,314.0,80.0,222.0,76.0,63.0,4.0,405.0,412.0
1379,26.0,95.0,12.0,42.0,16.0,4.0,0.0,125.0,70.0
1380,4.0,18.0,0.0,4.0,3.0,0.0,0.0,21.0,8.0
1386,34.0,112.0,10.0,63.0,20.0,4.0,1.0,146.0,98.0
1389,20.0,62.0,17.0,11.0,2.0,5.0,4.0,83.0,38.0
1392,6.0,87.0,17.0,46.0,27.0,0.0,1.0,97.0,87.0
1393,14.0,36.0,6.0,24.0,11.0,7.0,7.0,63.0,42.0
1397,21.0,100.0,25.0,59.0,17.0,0.0,0.0,123.0,99.0
1398,6.0,14.0,7.0,1.0,1.0,0.0,0.0,22.0,7.0
1401,16.0,81.0,16.0,5.0,2.0,1.0,0.0,99.0,22.0
1402,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
1405,29.0,130.0,21.0,19.0,33.0,6.0,4.0,132.0,110.0
1406,43.0,473.0,420.0,19.0,74.0,363.0,1.0,752.0,641.0
1409,17.0,102.0,63.0,64.0,27.0,2.0,0.0,113.0,162.0
1410,6.0,106.0,38.0,12.0,7.0,7.0,0.0,113.0,63.0
1412,7.0,4.0,0.0,2.0,1.0,0.0,0.0,11.0,3.0
1414,5.0,71.0,75.0,53.0,32.0,3.0,0.0,78.0,161.0
1417,14.0,43.0,1.0,29.0,14.0,1.0,1.0,59.0,44.0
1418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1423,203.0,501.0,72.0,61.0,26.0,165.0,15.0,825.0,218.0
1425,3.0,17.0,5.0,13.0,12.0,0.0,0.0,21.0,29.0
1427,11.0,81.0,25.0,7.0,3.0,0.0,0.0,91.0,36.0
1429,18.0,394.0,232.0,148.0,78.0,17.0,0.0,294.0,593.0
1430,39.0,98.0,57.0,9.0,2.0,9.0,1.0,134.0,81.0
1431,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
1433,17.0,71.0,37.0,18.0,4.0,8.0,1.0,101.0,55.0
1437,33.0,88.0,40.0,40.0,27.0,0.0,0.0,109.0,119.0
1438,11.0,37.0,8.0,6.0,1.0,13.0,35.0,96.0,15.0
1442,25.0,72.0,19.0,23.0,11.0,3.0,2.0,100.0,55.0
1443,7.0,57.0,22.0,46.0,18.0,1.0,0.0,64.0,87.0
1446,37.0,158.0,35.0,110.0,58.0,19.0,1.0,210.0,208.0
1451,24.0,109.0,22.0,69.0,28.0,10.0,0.0,125.0,137.0
1453,5.0,6.0,12.0,6.0,3.0,0.0,0.0,14.0,18.0
1455,64.0,244.0,108.0,13.0,2.0,76.0,4.0,371.0,140.0
1456,13.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
1457,16.0,75.0,6.0,56.0,26.0,3.0,0.0,94.0,88.0
1458,23.0,24.0,6.0,1.0,3.0,0.0,1.0,49.0,9.0
1463,11.0,69.0,28.0,53.0,18.0,2.0,1.0,81.0,101.0
1465,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
1466,29.0,68.0,14.0,51.0,31.0,0.0,0.0,100.0,93.0
1469,10.0,61.0,8.0,15.0,12.0,0.0,0.0,72.0,34.0
1473,70.0,202.0,66.0,97.0,38.0,294.0,3.0,549.0,221.0
1474,5.0,22.0,0.0,19.0,17.0,0.0,0.0,27.0,36.0
1477,33.0,78.0,17.0,26.0,10.0,11.0,3.0,127.0,51.0
1478,22.0,88.0,20.0,55.0,31.0,2.0,0.0,102.0,116.0
1481,38.0,157.0,35.0,2.0,2.0,112.0,3.0,313.0,36.0
1484,35.0,49.0,26.0,9.0,3.0,18.0,27.0,133.0,34.0
1485,21.0,82.0,34.0,54.0,26.0,1.0,0.0,98.0,120.0
1486,8.0,16.0,0.0,11.0,7.0,1.0,0.0,25.0,18.0
1488,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1489,6.0,30.0,2.0,23.0,16.0,0.0,1.0,37.0,41.0
1490,4.0,57.0,0.0,27.0,23.0,0.0,0.0,61.0,50.0
1493,31.0,82.0,10.0,26.0,8.0,20.0,1.0,136.0,42.0
1497,4.0,51.0,3.0,13.0,15.0,0.0,0.0,55.0,31.0
1500,18.0,74.0,23.0,48.0,18.0,1.0,1.0,92.0,91.0
1501,25.0,132.0,39.0,28.0,13.0,2.0,1.0,142.0,98.0
1506,20.0,58.0,8.0,11.0,10.0,0.0,0.0,79.0,28.0
1516,4.0,48.0,8.0,39.0,16.0,0.0,0.0,50.0,65.0
1518,8.0,21.0,0.0,2.0,1.0,0.0,0.0,29.0,3.0
1519,44.0,163.0,6.0,32.0,18.0,9.0,2.0,216.0,58.0
1520,66.0,216.0,86.0,12.0,13.0,57.0,1.0,308.0,143.0
1521,1.0,251.0,225.0,16.0,75.0,0.0,0.0,134.0,434.0
1525,11.0,60.0,36.0,54.0,40.0,3.0,0.0,78.0,126.0
1535,8.0,30.0,9.0,9.0,3.0,17.0,1.0,59.0,18.0
1536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1541,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
1542,12.0,68.0,55.0,1.0,35.0,30.0,1.0,63.0,139.0
1545,18.0,50.0,25.0,22.0,6.0,1.0,1.0,61.0,62.0
1548,23.0,145.0,24.0,93.0,44.0,0.0,1.0,158.0,172.0
1549,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1550,28.0,96.0,22.0,62.0,21.0,13.0,0.0,135.0,107.0
1557,8.0,91.0,27.0,48.0,23.0,0.0,0.0,104.0,93.0
1558,6.0,40.0,10.0,21.0,3.0,0.0,0.0,46.0,34.0
1562,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1564,25.0,100.0,14.0,11.0,8.0,14.0,0.0,136.0,36.0
1567,15.0,18.0,10.0,3.0,2.0,2.0,2.0,33.0,19.0
1569,28.0,103.0,29.0,74.0,26.0,3.0,2.0,127.0,138.0
1572,12.0,44.0,18.0,3.0,2.0,1.0,1.0,46.0,35.0
1575,14.0,85.0,61.0,46.0,19.0,1.0,0.0,94.0,132.0
1578,38.0,131.0,29.0,8.0,2.0,10.0,2.0,184.0,36.0
1579,20.0,35.0,0.0,19.0,11.0,1.0,2.0,58.0,30.0
1582,15.0,54.0,18.0,39.0,20.0,15.0,1.0,88.0,74.0
1585,29.0,68.0,10.0,9.0,9.0,0.0,0.0,93.0,32.0
1587,14.0,22.0,0.0,6.0,0.0,0.0,0.0,36.0,6.0
1588,22.0,40.0,17.0,28.0,13.0,26.0,2.0,93.0,55.0
1592,8.0,48.0,10.0,20.0,11.0,0.0,0.0,59.0,38.0
1601,16.0,15.0,0.0,4.0,2.0,3.0,1.0,33.0,8.0
1604,21.0,106.0,29.0,48.0,27.0,22.0,0.0,129.0,124.0
1606,34.0,61.0,47.0,33.0,3.0,178.0,0.0,267.0,89.0
1607,1.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0
1608,43.0,92.0,13.0,56.0,20.0,2.0,1.0,128.0,99.0
1614,2.0,11.0,0.0,8.0,0.0,0.0,0.0,13.0,8.0
1617,7.0,5.0,0.0,1.0,2.0,2.0,0.0,12.0,5.0
1620,25.0,83.0,42.0,51.0,12.0,9.0,2.0,117.0,107.0
1621,13.0,101.0,122.0,29.0,25.0,11.0,0.0,65.0,236.0
1628,26.0,63.0,22.0,6.0,6.0,36.0,3.0,133.0,29.0
1629,3.0,9.0,0.0,5.0,4.0,0.0,0.0,12.0,9.0
1630,22.0,150.0,56.0,42.0,18.0,20.0,0.0,125.0,183.0
1632,28.0,52.0,21.0,36.0,20.0,3.0,2.0,86.0,76.0
1633,4.0,137.0,10.0,19.0,15.0,0.0,0.0,142.0,43.0
1634,27.0,99.0,27.0,19.0,11.0,7.0,2.0,129.0,63.0
1639,10.0,17.0,0.0,0.0,0.0,0.0,1.0,26.0,2.0
1645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1647,22.0,102.0,10.0,75.0,56.0,0.0,0.0,126.0,139.0
1648,14.0,127.0,35.0,87.0,62.0,0.0,0.0,128.0,197.0
1649,11.0,79.0,4.0,44.0,27.0,3.0,0.0,89.0,79.0
1650,2.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0
1653,2.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0
1654,5.0,20.0,0.0,2.0,2.0,0.0,0.0,25.0,4.0
1663,38.0,37.0,0.0,3.0,0.0,0.0,0.0,75.0,3.0
1668,5.0,25.0,4.0,12.0,10.0,0.0,0.0,22.0,34.0
1672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1673,20.0,76.0,12.0,10.0,1.0,8.0,0.0,99.0,28.0
1676,9.0,6.0,0.0,4.0,3.0,0.0,0.0,15.0,7.0
1677,21.0,170.0,88.0,124.0,83.0,0.0,0.0,176.0,310.0
1678,17.0,46.0,6.0,11.0,5.0,13.0,1.0,75.0,24.0
1679,11.0,38.0,4.0,8.0,6.0,0.0,0.0,49.0,18.0
1681,18.0,57.0,30.0,27.0,15.0,8.0,2.0,86.0,71.0
1685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1687,8.0,70.0,8.0,18.0,8.0,41.0,0.0,94.0,59.0
1690,31.0,36.0,23.0,2.0,7.0,0.0,3.0,76.0,26.0
1692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1698,6.0,22.0,4.0,10.0,3.0,0.0,0.0,25.0,20.0
1700,2.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
1701,10.0,35.0,18.0,1.0,2.0,21.0,1.0,71.0,17.0
1703,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1705,26.0,130.0,92.0,39.0,59.0,54.0,0.0,144.0,256.0
1708,13.0,109.0,91.0,38.0,28.0,4.0,1.0,85.0,199.0
1711,8.0,44.0,19.0,1.0,0.0,0.0,0.0,41.0,31.0
1713,21.0,100.0,15.0,5.0,10.0,0.0,0.0,107.0,44.0
1719,23.0,55.0,5.0,36.0,17.0,12.0,3.0,91.0,60.0
1720,8.0,117.0,11.0,5.0,3.0,1.0,0.0,128.0,17.0
1724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1725,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
1730,6.0,16.0,0.0,8.0,3.0,0.0,0.0,22.0,11.0
1731,9.0,145.0,8.0,64.0,35.0,1.0,1.0,149.0,114.0
1734,9.0,49.0,2.0,39.0,23.0,0.0,0.0,58.0,64.0
1735,20.0,55.0,11.0,35.0,16.0,0.0,0.0,78.0,59.0
1736,33.0,71.0,4.0,10.0,6.0,63.0,1.0,163.0,25.0
1738,14.0,52.0,6.0,5.0,2.0,2.0,0.0,66.0,15.0
1740,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
1745,8.0,47.0,40.0,28.0,10.0,0.0,0.0,43.0,90.0
1747,18.0,126.0,49.0,61.0,34.0,0.0,1.0,136.0,153.0
1752,42.0,187.0,46.0,144.0,87.0,18.0,3.0,236.0,291.0
1753,26.0,65.0,30.0,40.0,10.0,9.0,2.0,106.0,76.0
1756,28.0,61.0,39.0,27.0,20.0,10.0,2.0,84.0,103.0
1757,12.0,30.0,58.0,13.0,14.0,1.0,0.0,30.0,98.0
1758,22.0,22.0,12.0,17.0,11.0,26.0,0.0,71.0,39.0
1767,40.0,94.0,34.0,9.0,3.0,24.0,3.0,155.0,52.0
1769,25.0,103.0,27.0,69.0,35.0,21.0,1.0,140.0,141.0
1770,3.0,9.0,0.0,2.0,0.0,0.0,0.0,10.0,4.0
1772,3.0,6.0,0.0,2.0,1.0,0.0,0.0,8.0,4.0
1779,7.0,44.0,10.0,32.0,18.0,0.0,0.0,48.0,63.0
1780,6.0,99.0,0.0,12.0,1.0,0.0,0.0,105.0,13.0
1782,42.0,65.0,36.0,43.0,32.0,1.0,0.0,97.0,122.0
1783,64.0,110.0,13.0,3.0,0.0,5.0,1.0,180.0,16.0
1788,12.0,82.0,40.0,38.0,15.0,6.0,0.0,70.0,123.0
1789,19.0,49.0,4.0,29.0,14.0,0.0,0.0,66.0,49.0
1793,9.0,27.0,0.0,3.0,1.0,1.0,0.0,37.0,4.0
1795,34.0,87.0,25.0,1.0,2.0,62.0,14.0,199.0,26.0
1799,11.0,52.0,10.0,39.0,22.0,3.0,1.0,67.0,71.0
1800,17.0,145.0,40.0,80.0,33.0,0.0,0.0,162.0,153.0
1801,10.0,19.0,0.0,4.0,2.0,19.0,2.0,49.0,7.0
1803,8.0,3.0,0.0,1.0,2.0,0.0,0.0,11.0,3.0
1805,4.0,23.0,8.0,12.0,7.0,0.0,0.0,21.0,33.0
1806,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
1811,5.0,15.0,0.0,8.0,5.0,0.0,0.0,17.0,16.0
1812,16.0,18.0,4.0,7.0,8.0,0.0,1.0,30.0,24.0
1815,13.0,76.0,11.0,3.0,15.0,31.0,2.0,93.0,58.0
1816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1818,24.0,58.0,6.0,23.0,17.0,5.0,0.0,66.0,67.0
1819,19.0,40.0,6.0,2.0,6.0,0.0,1.0,51.0,23.0
1821,2.0,7.0,0.0,4.0,1.0,0.0,0.0,9.0,5.0
1823,6.0,8.0,0.0,5.0,3.0,0.0,0.0,14.0,8.0
1826,37.0,124.0,35.0,18.0,19.0,59.0,3.0,192.0,103.0
1827,49.0,233.0,84.0,112.0,58.0,180.0,2.0,398.0,320.0
1828,7.0,6.0,0.0,1.0,1.0,2.0,0.0,15.0,2.0
1829,8.0,45.0,8.0,16.0,7.0,0.0,0.0,54.0,30.0
1830,11.0,10.0,0.0,6.0,3.0,1.0,1.0,22.0,10.0
1831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1832,19.0,10.0,7.0,6.0,6.0,6.0,0.0,36.0,18.0
1833,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
1838,3.0,6.0,0.0,4.0,3.0,0.0,0.0,9.0,7.0
1844,11.0,21.0,0.0,16.0,10.0,2.0,0.0,34.0,26.0
1845,12.0,26.0,0.0,11.0,1.0,0.0,0.0,38.0,12.0
1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1856,82.0,262.0,52.0,109.0,71.0,130.0,5.0,417.0,294.0
1865,5.0,27.0,2.0,13.0,10.0,0.0,0.0,29.0,28.0
1867,3.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,2.0
1870,2.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0
1872,3.0,4.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0
1873,14.0,24.0,0.0,12.0,5.0,0.0,1.0,33.0,23.0
1874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1875,6.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
1876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1878,6.0,42.0,6.0,17.0,15.0,4.0,0.0,48.0,42.0
1882,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
1886,3.0,6.0,0.0,5.0,2.0,0.0,0.0,9.0,7.0
1888,10.0,17.0,0.0,11.0,5.0,0.0,0.0,27.0,16.0
1891,25.0,63.0,0.0,23.0,9.0,154.0,1.0,240.0,35.0
1893,2.0,5.0,0.0,4.0,3.0,0.0,0.0,7.0,7.0
1894,22.0,148.0,110.0,68.0,32.0,62.0,0.0,228.0,214.0
1895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1902,12.0,32.0,9.0,12.0,9.0,2.0,1.0,38.0,39.0
1903,48.0,186.0,40.0,68.0,68.0,121.0,2.0,267.0,266.0
1906,6.0,5.0,0.0,2.0,0.0,5.0,1.0,15.0,4.0
1909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1910,11.0,126.0,60.0,34.0,33.0,55.0,0.0,153.0,166.0
1913,7.0,8.0,0.0,4.0,3.0,0.0,0.0,15.0,7.0
1915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1922,14.0,62.0,19.0,46.0,27.0,0.0,0.0,72.0,96.0
1926,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1928,7.0,18.0,8.0,9.0,4.0,9.0,2.0,31.0,26.0
1929,3.0,8.0,0.0,6.0,3.0,0.0,0.0,11.0,9.0
1931,13.0,230.0,43.0,150.0,92.0,71.0,4.0,268.0,335.0
1933,33.0,150.0,34.0,86.0,46.0,29.0,3.0,189.0,192.0
1934,2.0,8.0,0.0,3.0,4.0,0.0,0.0,8.0,9.0
1936,2.0,26.0,2.0,12.0,7.0,3.0,0.0,26.0,26.0
1938,6.0,7.0,6.0,2.0,3.0,0.0,1.0,11.0,14.0
1939,7.0,3.0,0.0,2.0,2.0,0.0,1.0,11.0,4.0
1941,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
1945,20.0,12.0,0.0,7.0,3.0,0.0,0.0,32.0,10.0
1947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1948,5.0,10.0,0.0,6.0,6.0,2.0,0.0,15.0,14.0
1949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1951,11.0,53.0,0.0,32.0,20.0,6.0,3.0,71.0,54.0
1953,23.0,75.0,4.0,46.0,26.0,45.0,3.0,143.0,79.0
1966,14.0,45.0,12.0,18.0,9.0,3.0,1.0,57.0,45.0
1967,59.0,185.0,3.0,100.0,48.0,49.0,0.0,264.0,180.0
1968,19.0,58.0,18.0,24.0,16.0,12.0,12.0,93.0,66.0
1970,55.0,390.0,252.0,108.0,69.0,142.0,2.0,426.0,592.0
1971,6.0,4.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0
1973,4.0,33.0,11.0,20.0,9.0,0.0,0.0,32.0,45.0
1975,21.0,49.0,10.0,18.0,7.0,18.0,1.0,91.0,33.0
1977,7.0,10.0,0.0,8.0,6.0,1.0,1.0,19.0,14.0
1979,8.0,33.0,24.0,18.0,9.0,0.0,0.0,40.0,52.0
1980,42.0,87.0,0.0,39.0,26.0,35.0,3.0,154.0,78.0
1981,98.0,184.0,0.0,93.0,83.0,1017.0,0.0,1249.0,226.0
1986,3.0,17.0,20.0,14.0,7.0,0.0,0.0,22.0,39.0
1989,10.0,37.0,16.0,17.0,6.0,0.0,0.0,49.0,37.0
1995,12.0,72.0,31.0,42.0,33.0,0.0,2.0,72.0,120.0
1996,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
