enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser,lastlog-firstlog,study days,early events,mid events,late events
833,6.0,7.0,19.0,0.0,0.0,0.0,0.0,13.0,19.0,0,1,0,25,0
837,10.0,69.0,38.0,10.0,26.0,0.0,0.0,56.0,97.0,11,7,0,32,92
838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
844,3.0,15.0,0.0,11.0,9.0,0.0,0.0,17.0,21.0,0,2,0,0,22
845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
848,14.0,37.0,46.0,28.0,16.0,14.0,0.0,61.0,94.0,15,4,24,12,62
850,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,2,0,0,0
852,30.0,150.0,57.0,41.0,13.0,5.0,3.0,175.0,124.0,14,6,0,1,204
854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
858,15.0,122.0,12.0,25.0,13.0,4.0,1.0,142.0,50.0,19,13,28,39,74
860,18.0,44.0,20.0,28.0,18.0,0.0,0.0,65.0,63.0,18,11,0,31,36
862,21.0,175.0,14.0,50.0,20.0,3.0,1.0,201.0,83.0,27,17,96,11,83
868,34.0,66.0,9.0,6.0,3.0,195.0,15.0,311.0,17.0,27,11,19,23,17
870,22.0,79.0,20.0,59.0,15.0,12.0,4.0,115.0,96.0,16,7,0,33,69
872,25.0,63.0,22.0,46.0,21.0,6.0,0.0,96.0,87.0,19,9,3,20,71
873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
875,21.0,108.0,55.0,5.0,4.0,8.0,0.0,119.0,82.0,25,11,49,6,97
878,30.0,65.0,48.0,3.0,2.0,9.0,3.0,107.0,53.0,28,10,33,4,68
882,90.0,214.0,22.0,146.0,107.0,4.0,2.0,314.0,271.0,23,13,67,43,186
884,26.0,180.0,212.0,59.0,48.0,0.0,0.0,134.0,391.0,15,7,0,296,160
885,74.0,219.0,78.0,98.0,43.0,32.0,1.0,289.0,256.0,25,14,73,82,149
887,29.0,95.0,39.0,3.0,1.0,0.0,0.0,123.0,44.0,22,14,7,62,40
888,7.0,25.0,0.0,2.0,6.0,1.0,1.0,24.0,18.0,0,1,0,0,30
890,16.0,45.0,2.0,3.0,0.0,12.0,0.0,71.0,7.0,16,5,7,23,9
893,10.0,10.0,0.0,3.0,2.0,0.0,0.0,20.0,5.0,0,1,0,0,9
899,50.0,124.0,39.0,11.0,11.0,25.0,3.0,195.0,68.0,25,14,52,55,40
900,7.0,10.0,0.0,8.0,0.0,0.0,0.0,17.0,8.0,1,2,0,0,8
901,31.0,34.0,24.0,24.0,11.0,4.0,1.0,72.0,57.0,22,5,5,0,60
903,9.0,102.0,55.0,72.0,35.0,2.0,0.0,97.0,178.0,23,9,27,23,136
906,14.0,70.0,57.0,49.0,32.0,0.0,0.0,81.0,141.0,25,10,8,7,137
907,15.0,52.0,18.0,5.0,3.0,24.0,2.0,92.0,27.0,19,6,6,24,35
912,43.0,53.0,8.0,44.0,34.0,1.0,0.0,97.0,86.0,10,7,0,0,90
919,12.0,11.0,0.0,8.0,2.0,2.0,1.0,25.0,11.0,0,1,0,0,11
921,34.0,98.0,37.0,56.0,19.0,0.0,0.0,121.0,123.0,24,14,25,34,72
922,10.0,168.0,54.0,129.0,44.0,0.0,0.0,152.0,253.0,28,21,113,143,7
923,31.0,99.0,20.0,8.0,2.0,30.0,0.0,161.0,29.0,24,14,14,24,61
925,2.0,41.0,4.0,31.0,20.0,0.0,0.0,43.0,55.0,6,5,0,61,2
930,18.0,45.0,2.0,1.0,1.0,0.0,0.0,63.0,4.0,7,5,0,25,16
935,7.0,4.0,0.0,4.0,3.0,0.0,0.0,11.0,7.0,0,1,0,0,7
936,39.0,352.0,95.0,100.0,46.0,18.0,0.0,290.0,360.0,18,12,47,336,94
937,25.0,266.0,160.0,79.0,32.0,29.0,0.0,236.0,355.0,28,16,23,202,230
938,1.0,8.0,0.0,6.0,6.0,0.0,0.0,9.0,12.0,0,1,0,0,12
939,13.0,126.0,20.0,64.0,35.0,24.0,2.0,165.0,119.0,8,4,0,0,175
940,53.0,259.0,87.0,161.0,43.0,27.0,7.0,305.0,332.0,26,13,104,65,173
941,16.0,70.0,22.0,34.0,21.0,5.0,1.0,89.0,80.0,16,6,36,24,46
942,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,2,0,0,0
945,15.0,168.0,33.0,50.0,34.0,0.0,0.0,176.0,124.0,25,10,56,48,115
950,5.0,5.0,0.0,3.0,2.0,0.0,0.0,10.0,5.0,0,2,0,0,5
953,23.0,58.0,0.0,24.0,9.0,28.0,1.0,110.0,33.0,24,11,18,19,17
954,13.0,53.0,0.0,28.0,16.0,0.0,0.0,65.0,45.0,27,7,23,12,25
955,42.0,152.0,61.0,101.0,39.0,42.0,8.0,220.0,225.0,19,11,77,34,125
958,14.0,34.0,2.0,22.0,10.0,2.0,1.0,48.0,37.0,15,4,28,0,11
961,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,2
962,2.0,12.0,4.0,1.0,0.0,0.0,0.0,15.0,4.0,0,2,0,0,15
963,22.0,149.0,32.0,3.0,0.0,0.0,46.0,222.0,30.0,11,7,0,37,124
965,22.0,184.0,79.0,26.0,7.0,13.0,1.0,179.0,153.0,20,13,24,37,195
967,9.0,61.0,0.0,35.0,19.0,1.0,0.0,71.0,54.0,15,4,5,57,6
974,12.0,31.0,16.0,5.0,3.0,0.0,1.0,48.0,20.0,16,3,0,5,40
988,10.0,108.0,22.0,97.0,68.0,16.0,0.0,137.0,184.0,28,13,47,18,127
991,3.0,26.0,0.0,12.0,10.0,0.0,0.0,23.0,28.0,0,1,0,35,0
992,3.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,1,0,0,16
994,18.0,197.0,33.0,89.0,38.0,0.0,2.0,196.0,181.0,16,6,0,33,221
996,18.0,55.0,2.0,28.0,14.0,0.0,0.0,73.0,44.0,26,7,26,16,20
997,88.0,75.0,58.0,25.0,19.0,74.0,11.0,256.0,94.0,28,10,51,64,14
1000,40.0,211.0,94.0,155.0,75.0,22.0,4.0,262.0,339.0,21,13,64,95,200
1005,23.0,57.0,28.0,39.0,15.0,1.0,0.0,89.0,74.0,26,10,31,27,17
1007,21.0,86.0,45.0,51.0,22.0,2.0,1.0,111.0,117.0,24,5,63,0,81
1019,45.0,182.0,33.0,93.0,48.0,7.0,2.0,239.0,171.0,26,12,43,49,134
1020,37.0,134.0,52.0,62.0,20.0,23.0,3.0,165.0,166.0,10,5,0,80,113
1022,1.0,14.0,4.0,10.0,8.0,0.0,0.0,15.0,22.0,0,1,0,0,25
1024,14.0,114.0,57.0,61.0,41.0,2.0,0.0,91.0,198.0,28,7,0,43,161
1028,40.0,148.0,89.0,104.0,41.0,6.0,1.0,183.0,246.0,28,17,50,22,188
1029,39.0,112.0,17.0,11.0,4.0,0.0,0.0,143.0,40.0,26,11,53,25,34
1030,46.0,272.0,7.0,135.0,76.0,292.0,1.0,504.0,325.0,19,15,123,191,14
1031,5.0,7.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,0,1,0,0,6
1033,31.0,84.0,27.0,0.0,0.0,3.0,2.0,114.0,33.0,27,6,32,11,54
1041,42.0,174.0,17.0,54.0,47.0,5.0,1.0,179.0,161.0,25,10,0,24,182
1044,8.0,32.0,62.0,2.0,5.0,7.0,0.0,38.0,78.0,5,2,0,0,97
1050,44.0,124.0,67.0,7.0,5.0,5.0,3.0,172.0,83.0,21,12,43,15,107
1052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
1058,10.0,63.0,20.0,1.0,2.0,0.0,4.0,84.0,16.0,1,2,0,0,83
1072,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,2,0,0,0
1073,5.0,12.0,0.0,9.0,6.0,0.0,0.0,17.0,15.0,1,2,0,0,15
1074,10.0,69.0,10.0,54.0,30.0,2.0,2.0,82.0,95.0,9,8,0,47,56
1075,13.0,35.0,10.0,22.0,11.0,0.0,0.0,49.0,42.0,14,6,0,3,49
1077,87.0,311.0,93.0,16.0,4.0,5.0,2.0,331.0,187.0,27,15,0,101,279
1078,52.0,110.0,59.0,73.0,33.0,9.0,8.0,163.0,181.0,27,15,35,88,55
1080,21.0,142.0,23.0,75.0,31.0,0.0,0.0,157.0,135.0,28,15,45,16,116
1082,8.0,32.0,21.0,3.0,0.0,0.0,0.0,40.0,24.0,16,7,0,11,34
1084,18.0,49.0,20.0,42.0,21.0,9.0,0.0,73.0,86.0,9,5,0,47,42
1085,34.0,124.0,49.0,66.0,23.0,1.0,2.0,162.0,137.0,8,7,0,89,86
1086,31.0,70.0,13.0,42.0,19.0,3.0,2.0,109.0,71.0,8,7,0,89,2
1090,14.0,120.0,141.0,40.0,22.0,4.0,0.0,87.0,254.0,19,6,2,142,143
1091,21.0,91.0,10.0,60.0,34.0,0.0,0.0,108.0,108.0,17,8,0,35,81
1095,31.0,83.0,29.0,60.0,39.0,8.0,1.0,125.0,126.0,9,6,0,0,138
1098,16.0,96.0,16.0,18.0,12.0,33.0,1.0,150.0,42.0,5,6,0,0,110
1101,56.0,152.0,74.0,34.0,4.0,10.0,2.0,205.0,127.0,18,10,0,117,93
1112,41.0,105.0,25.0,5.0,2.0,5.0,7.0,161.0,29.0,21,8,25,73,8
1116,83.0,285.0,53.0,183.0,66.0,121.0,7.0,451.0,347.0,24,13,95,136,133
1124,7.0,45.0,29.0,38.0,16.0,0.0,0.0,55.0,80.0,25,5,27,4,45
1126,4.0,13.0,0.0,11.0,7.0,0.0,1.0,18.0,18.0,8,2,0,11,7
1128,33.0,261.0,11.0,131.0,83.0,4.0,2.0,292.0,233.0,19,12,4,44,276
1129,5.0,26.0,26.0,23.0,17.0,0.0,0.0,34.0,63.0,7,2,0,0,66
1131,23.0,46.0,18.0,29.0,0.0,16.0,1.0,88.0,45.0,23,14,5,12,27
1134,24.0,81.0,26.0,29.0,23.0,6.0,0.0,77.0,112.0,15,9,5,80,33
1135,5.0,62.0,0.0,25.0,16.0,0.0,0.0,67.0,41.0,8,6,0,0,74
1136,1.0,7.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0,1,0,0,6
1137,29.0,165.0,70.0,92.0,46.0,6.0,4.0,183.0,229.0,24,11,8,53,201
1139,50.0,57.0,36.0,39.0,18.0,42.0,15.0,169.0,88.0,22,9,29,19,45
1141,28.0,66.0,10.0,54.0,24.0,1.0,1.0,98.0,86.0,8,6,0,85,6
1143,16.0,41.0,20.0,2.0,0.0,0.0,0.0,47.0,32.0,1,3,0,25,33
1144,22.0,140.0,58.0,95.0,49.0,2.0,2.0,146.0,222.0,24,11,64,51,126
1147,34.0,224.0,208.0,86.0,54.0,97.0,1.0,279.0,425.0,21,9,121,149,224
1150,63.0,179.0,48.0,127.0,63.0,118.0,8.0,347.0,259.0,28,11,54,62,147
1153,2.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0,1,0,0,3
1154,30.0,52.0,20.0,34.0,10.0,19.0,2.0,108.0,59.0,19,3,64,0,5
1162,15.0,25.0,0.0,1.0,1.0,0.0,1.0,41.0,2.0,1,3,0,0,26
1163,61.0,111.0,0.0,21.0,15.0,29.0,1.0,190.0,48.0,28,14,32,20,33
1164,3.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,1,0,0,4
1167,17.0,121.0,45.0,84.0,53.0,4.0,1.0,130.0,195.0,27,11,45,39,123
1168,6.0,21.0,1.0,14.0,8.0,3.0,0.0,28.0,25.0,16,3,4,10,12
1169,31.0,111.0,66.0,64.0,31.0,0.0,0.0,128.0,175.0,27,10,25,28,139
1170,21.0,103.0,30.0,78.0,44.0,7.0,0.0,120.0,163.0,15,8,0,123,44
1172,7.0,64.0,22.0,33.0,17.0,32.0,0.0,109.0,66.0,22,6,40,3,49
1174,35.0,85.0,6.0,12.0,10.0,2.0,0.0,122.0,28.0,20,8,2,16,68
1176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
1177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
1181,4.0,20.0,0.0,2.0,0.0,5.0,0.0,28.0,3.0,0,2,0,0,17
1182,97.0,203.0,49.0,113.0,9.0,395.0,1.0,696.0,171.0,26,21,69,71,57
1183,29.0,99.0,21.0,65.0,32.0,26.0,17.0,174.0,115.0,25,7,108,4,2
1187,11.0,25.0,2.0,21.0,13.0,0.0,1.0,38.0,35.0,0,1,0,0,38
1190,20.0,24.0,12.0,7.0,0.0,1.0,1.0,46.0,19.0,23,3,4,16,7
1192,23.0,112.0,15.0,32.0,14.0,2.0,0.0,139.0,59.0,24,16,34,46,50
1195,26.0,39.0,23.0,27.0,17.0,4.0,0.0,72.0,64.0,20,8,7,39,22
1196,38.0,119.0,5.0,60.0,20.0,13.0,0.0,159.0,96.0,28,17,53,27,28
1199,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
1203,20.0,75.0,35.0,18.0,6.0,0.0,0.0,86.0,68.0,27,10,34,0,73
1204,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1,0,0,1
1206,12.0,97.0,44.0,45.0,21.0,2.0,0.0,86.0,135.0,11,8,73,77,0
1212,33.0,117.0,50.0,9.0,4.0,33.0,1.0,167.0,80.0,25,16,54,6,85
1213,9.0,20.0,10.0,16.0,1.0,0.0,0.0,31.0,25.0,0,1,0,0,27
1222,8.0,16.0,0.0,2.0,2.0,0.0,0.0,24.0,4.0,11,3,3,9,2
1228,26.0,20.0,10.0,10.0,1.0,2.0,1.0,46.0,24.0,0,1,0,0,25
1230,25.0,84.0,23.0,49.0,29.0,8.0,1.0,120.0,99.0,23,5,41,34,43
1240,6.0,25.0,4.0,2.0,1.0,0.0,0.0,31.0,7.0,17,4,17,0,9
1241,13.0,38.0,14.0,18.0,5.0,0.0,0.0,53.0,35.0,19,5,6,10,32
1244,4.0,8.0,0.0,6.0,4.0,0.0,0.0,12.0,10.0,0,1,0,0,10
1248,17.0,111.0,43.0,68.0,32.0,1.0,0.0,106.0,166.0,24,9,40,51,83
1250,12.0,22.0,1.0,2.0,2.0,44.0,1.0,79.0,5.0,5,4,0,0,18
1252,47.0,376.0,179.0,93.0,60.0,98.0,0.0,427.0,426.0,26,21,163,187,234
1253,21.0,82.0,1.0,10.0,10.0,1.0,0.0,104.0,21.0,12,8,22,24,27
1257,25.0,67.0,31.0,10.0,9.0,0.0,0.0,99.0,43.0,26,12,34,25,35
1258,2.0,99.0,65.0,4.0,4.0,0.0,0.0,87.0,87.0,9,5,0,0,167
1260,51.0,467.0,146.0,138.0,78.0,89.0,7.0,466.0,510.0,26,10,280,201,180
1263,38.0,69.0,22.0,52.0,41.0,31.0,2.0,146.0,109.0,2,3,0,0,124
1264,110.0,163.0,78.0,10.0,8.0,5.0,2.0,260.0,116.0,26,15,44,137,65
1271,2.0,6.0,0.0,5.0,1.0,0.0,0.0,8.0,6.0,0,1,0,0,6
1273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
1274,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,0,0,1
1280,12.0,52.0,3.0,32.0,15.0,0.0,0.0,59.0,55.0,14,6,8,37,20
1281,47.0,137.0,31.0,73.0,36.0,62.0,3.0,253.0,136.0,28,16,58,33,90
1283,7.0,9.0,0.0,1.0,1.0,1.0,1.0,18.0,2.0,2,2,0,0,8
1285,6.0,78.0,19.0,44.0,18.0,0.0,0.0,88.0,77.0,10,4,0,41,68
1287,65.0,162.0,68.0,53.0,1.0,45.0,3.0,266.0,131.0,16,13,0,15,182
1289,43.0,331.0,234.0,120.0,108.0,115.0,1.0,409.0,543.0,28,12,130,224,325
1290,36.0,92.0,9.0,74.0,26.0,1.0,0.0,131.0,107.0,24,10,58,25,26
1292,47.0,165.0,59.0,5.0,7.0,25.0,4.0,216.0,96.0,14,16,0,108,108
1295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
1296,11.0,37.0,9.0,1.0,0.0,4.0,1.0,53.0,10.0,12,4,0,26,12
1309,63.0,305.0,44.0,63.0,15.0,64.0,4.0,370.0,188.0,27,11,49,41,243
1310,22.0,65.0,11.0,41.0,21.0,2.0,2.0,89.0,75.0,23,8,23,14,48
1311,15.0,213.0,56.0,9.0,9.0,0.0,0.0,220.0,82.0,10,7,0,0,266
1316,22.0,99.0,42.0,71.0,24.0,1.0,1.0,114.0,146.0,17,11,1,76,73
1323,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0,1,0,0,1
1331,16.0,81.0,23.0,12.0,5.0,1.0,2.0,105.0,35.0,13,11,0,49,53
1337,15.0,92.0,21.0,12.0,11.0,43.0,1.0,140.0,55.0,21,10,20,10,84
1341,18.0,24.0,26.0,2.0,0.0,1.0,1.0,47.0,25.0,23,4,10,10,24
1342,4.0,4.0,0.0,3.0,1.0,0.0,0.0,8.0,4.0,0,1,0,0,4
1344,16.0,56.0,0.0,40.0,15.0,0.0,1.0,70.0,58.0,14,8,0,49,13
1348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
1350,21.0,92.0,13.0,45.0,15.0,83.0,1.0,170.0,100.0,19,9,56,48,7
1351,41.0,117.0,38.0,79.0,40.0,13.0,4.0,169.0,163.0,15,8,46,39,94
1352,25.0,101.0,23.0,56.0,27.0,10.0,0.0,120.0,122.0,26,8,31,41,66
1353,27.0,72.0,12.0,26.0,19.0,0.0,4.0,103.0,57.0,9,5,0,0,88
1357,47.0,155.0,36.0,87.0,47.0,9.0,6.0,200.0,187.0,25,18,15,67,131
1363,24.0,67.0,14.0,37.0,22.0,7.0,0.0,101.0,70.0,29,12,17,40,28
1364,37.0,95.0,17.0,59.0,25.0,16.0,1.0,144.0,106.0,25,12,23,3,90
1366,16.0,51.0,8.0,41.0,33.0,8.0,4.0,82.0,79.0,10,6,0,1,85
1367,8.0,14.0,0.0,2.0,1.0,0.0,0.0,22.0,3.0,27,5,2,0,10
1371,10.0,82.0,45.0,9.0,5.0,0.0,0.0,74.0,77.0,23,7,3,17,102
1376,8.0,53.0,12.0,20.0,10.0,0.0,0.0,63.0,40.0,23,15,9,35,24
1377,58.0,314.0,80.0,222.0,76.0,63.0,4.0,405.0,412.0,27,20,58,166,207
1379,26.0,95.0,12.0,42.0,16.0,4.0,0.0,125.0,70.0,18,11,0,34,73
1380,4.0,18.0,0.0,4.0,3.0,0.0,0.0,21.0,8.0,8,3,0,0,18
1386,34.0,112.0,10.0,63.0,20.0,4.0,1.0,146.0,98.0,19,6,67,30,22
1389,20.0,62.0,17.0,11.0,2.0,5.0,4.0,83.0,38.0,8,7,0,33,42
1392,6.0,87.0,17.0,46.0,27.0,0.0,1.0,97.0,87.0,19,12,41,68,19
1393,14.0,36.0,6.0,24.0,11.0,7.0,7.0,63.0,42.0,23,6,8,27,6
1397,21.0,100.0,25.0,59.0,17.0,0.0,0.0,123.0,99.0,24,13,32,21,72
1398,6.0,14.0,7.0,1.0,1.0,0.0,0.0,22.0,7.0,9,3,0,17,2
1401,16.0,81.0,16.0,5.0,2.0,1.0,0.0,99.0,22.0,16,8,9,55,25
1402,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,0,2
1405,29.0,130.0,21.0,19.0,33.0,6.0,4.0,132.0,110.0,23,15,49,89,26
1406,43.0,473.0,420.0,19.0,74.0,363.0,1.0,752.0,641.0,28,16,169,163,546
1409,17.0,102.0,63.0,64.0,27.0,2.0,0.0,113.0,162.0,12,5,0,59,122
1410,6.0,106.0,38.0,12.0,7.0,7.0,0.0,113.0,63.0,7,5,0,0,146
1412,7.0,4.0,0.0,2.0,1.0,0.0,0.0,11.0,3.0,16,4,0,2,1
1414,5.0,71.0,75.0,53.0,32.0,3.0,0.0,78.0,161.0,13,4,0,27,146
1417,14.0,43.0,1.0,29.0,14.0,1.0,1.0,59.0,44.0,22,5,32,13,7
1418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
1423,203.0,501.0,72.0,61.0,26.0,165.0,15.0,825.0,218.0,29,22,140,155,213
1425,3.0,17.0,5.0,13.0,12.0,0.0,0.0,21.0,29.0,6,3,0,0,33
1427,11.0,81.0,25.0,7.0,3.0,0.0,0.0,91.0,36.0,21,7,12,25,60
1429,18.0,394.0,232.0,148.0,78.0,17.0,0.0,294.0,593.0,15,9,0,373,318
1430,39.0,98.0,57.0,9.0,2.0,9.0,1.0,134.0,81.0,10,5,0,0,150
1431,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27,6,0,0,0
1433,17.0,71.0,37.0,18.0,4.0,8.0,1.0,101.0,55.0,25,11,35,15,54
1437,33.0,88.0,40.0,40.0,27.0,0.0,0.0,109.0,119.0,20,13,36,42,74
1438,11.0,37.0,8.0,6.0,1.0,13.0,35.0,96.0,15.0,9,4,0,0,40
1442,25.0,72.0,19.0,23.0,11.0,3.0,2.0,100.0,55.0,10,6,0,0,94
1443,7.0,57.0,22.0,46.0,18.0,1.0,0.0,64.0,87.0,11,4,0,85,7
1446,37.0,158.0,35.0,110.0,58.0,19.0,1.0,210.0,208.0,22,11,72,92,60
1451,24.0,109.0,22.0,69.0,28.0,10.0,0.0,125.0,137.0,26,12,47,3,91
1453,5.0,6.0,12.0,6.0,3.0,0.0,0.0,14.0,18.0,21,2,1,0,16
1455,64.0,244.0,108.0,13.0,2.0,76.0,4.0,371.0,140.0,21,8,72,13,239
1456,13.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1,3,0,0,6
1457,16.0,75.0,6.0,56.0,26.0,3.0,0.0,94.0,88.0,8,5,0,0,97
1458,23.0,24.0,6.0,1.0,3.0,0.0,1.0,49.0,9.0,24,9,8,6,19
1463,11.0,69.0,28.0,53.0,18.0,2.0,1.0,81.0,101.0,27,10,42,1,63
1465,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,0,2
1466,29.0,68.0,14.0,51.0,31.0,0.0,0.0,100.0,93.0,18,11,44,10,41
1469,10.0,61.0,8.0,15.0,12.0,0.0,0.0,72.0,34.0,21,5,25,14,31
1473,70.0,202.0,66.0,97.0,38.0,294.0,3.0,549.0,221.0,19,15,4,190,77
1474,5.0,22.0,0.0,19.0,17.0,0.0,0.0,27.0,36.0,0,2,0,0,37
1477,33.0,78.0,17.0,26.0,10.0,11.0,3.0,127.0,51.0,22,11,14,23,44
1478,22.0,88.0,20.0,55.0,31.0,2.0,0.0,102.0,116.0,28,9,30,0,91
1481,38.0,157.0,35.0,2.0,2.0,112.0,3.0,313.0,36.0,10,6,0,0,181
1484,35.0,49.0,26.0,9.0,3.0,18.0,27.0,133.0,34.0,17,6,0,41,19
1485,21.0,82.0,34.0,54.0,26.0,1.0,0.0,98.0,120.0,25,11,33,47,46
1486,8.0,16.0,0.0,11.0,7.0,1.0,0.0,25.0,18.0,10,3,0,13,6
1488,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
1489,6.0,30.0,2.0,23.0,16.0,0.0,1.0,37.0,41.0,18,3,15,0,30
1490,4.0,57.0,0.0,27.0,23.0,0.0,0.0,61.0,50.0,15,6,41,18,20
1493,31.0,82.0,10.0,26.0,8.0,20.0,1.0,136.0,42.0,26,10,12,29,40
1497,4.0,51.0,3.0,13.0,15.0,0.0,0.0,55.0,31.0,26,14,33,7,27
1500,18.0,74.0,23.0,48.0,18.0,1.0,1.0,92.0,91.0,19,6,39,40,24
1501,25.0,132.0,39.0,28.0,13.0,2.0,1.0,142.0,98.0,28,10,30,6,138
1506,20.0,58.0,8.0,11.0,10.0,0.0,0.0,79.0,28.0,15,8,9,40,15
1516,4.0,48.0,8.0,39.0,16.0,0.0,0.0,50.0,65.0,8,7,0,0,70
1518,8.0,21.0,0.0,2.0,1.0,0.0,0.0,29.0,3.0,21,4,4,0,13
1519,44.0,163.0,6.0,32.0,18.0,9.0,2.0,216.0,58.0,28,20,38,40,77
1520,66.0,216.0,86.0,12.0,13.0,57.0,1.0,308.0,143.0,27,14,28,31,212
1521,1.0,251.0,225.0,16.0,75.0,0.0,0.0,134.0,434.0,28,18,81,198,245
1525,11.0,60.0,36.0,54.0,40.0,3.0,0.0,78.0,126.0,12,8,0,37,96
1535,8.0,30.0,9.0,9.0,3.0,17.0,1.0,59.0,18.0,3,2,0,0,38
1536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
1541,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0,1,0,2,0
1542,12.0,68.0,55.0,1.0,35.0,30.0,1.0,63.0,139.0,14,3,51,31,58
1545,18.0,50.0,25.0,22.0,6.0,1.0,1.0,61.0,62.0,6,4,0,0,81
1548,23.0,145.0,24.0,93.0,44.0,0.0,1.0,158.0,172.0,17,14,0,110,94
1549,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
1550,28.0,96.0,22.0,62.0,21.0,13.0,0.0,135.0,107.0,7,9,0,0,119
1557,8.0,91.0,27.0,48.0,23.0,0.0,0.0,104.0,93.0,16,5,0,45,90
1558,6.0,40.0,10.0,21.0,3.0,0.0,0.0,46.0,34.0,21,6,22,8,13
1562,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1,0,0,1
1564,25.0,100.0,14.0,11.0,8.0,14.0,0.0,136.0,36.0,27,13,29,33,42
1567,15.0,18.0,10.0,3.0,2.0,2.0,2.0,33.0,19.0,18,3,21,0,4
1569,28.0,103.0,29.0,74.0,26.0,3.0,2.0,127.0,138.0,28,10,23,31,91
1572,12.0,44.0,18.0,3.0,2.0,1.0,1.0,46.0,35.0,8,4,0,0,58
1575,14.0,85.0,61.0,46.0,19.0,1.0,0.0,94.0,132.0,25,9,8,16,128
1578,38.0,131.0,29.0,8.0,2.0,10.0,2.0,184.0,36.0,28,13,27,46,52
1579,20.0,35.0,0.0,19.0,11.0,1.0,2.0,58.0,30.0,6,5,0,22,16
1582,15.0,54.0,18.0,39.0,20.0,15.0,1.0,88.0,74.0,26,7,3,56,15
1585,29.0,68.0,10.0,9.0,9.0,0.0,0.0,93.0,32.0,24,9,14,39,23
1587,14.0,22.0,0.0,6.0,0.0,0.0,0.0,36.0,6.0,11,8,0,9,6
1588,22.0,40.0,17.0,28.0,13.0,26.0,2.0,93.0,55.0,8,6,0,0,62
1592,8.0,48.0,10.0,20.0,11.0,0.0,0.0,59.0,38.0,20,6,13,0,52
1601,16.0,15.0,0.0,4.0,2.0,3.0,1.0,33.0,8.0,0,2,0,0,13
1604,21.0,106.0,29.0,48.0,27.0,22.0,0.0,129.0,124.0,15,14,0,67,84
1606,34.0,61.0,47.0,33.0,3.0,178.0,0.0,267.0,89.0,25,11,16,22,65
1607,1.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,0,1,0,0,3
1608,43.0,92.0,13.0,56.0,20.0,2.0,1.0,128.0,99.0,25,13,49,28,32
1614,2.0,11.0,0.0,8.0,0.0,0.0,0.0,13.0,8.0,16,4,6,0,3
1617,7.0,5.0,0.0,1.0,2.0,2.0,0.0,12.0,5.0,7,2,0,0,7
